DocID,FinBERT_Score,TextLength
S100J04Y,0.1659738197743729,166932
S100J06D,0.11578121311092922,194461
S100J06Q,0.14670063137977266,111919
S100J072,0.2015613770317508,157612
S100J081,0.18756767688209003,147220
S100J09D,0.21093888050553317,168197
S100J0B1,0.13764877503676592,146430
S100J0BN,0.18062165806374667,159040
S100J0BW,0.21511531757983376,153242
S100J0C5,0.1835256794048912,170657
S100J0EQ,0.21212168947839347,14147
S100J0F1,0.1622952568710855,129580
S100J0FH,0.13314339872242145,135558
S100J0H0,0.15085668603475588,89052
S100J0HL,0.1955659179784958,121634
S100J0KK,0.22059698660671712,85981
S100J0LY,0.1359366279671487,112447
S100J0M7,0.10239169167463713,136213
S100J0MC,0.16527663153424743,212149
S100J0ND,0.1857777167495121,95753
S100J0NG,0.14853150332801743,152678
S100J0NT,0.1437338320273474,106805
S100J0OY,0.12497441687440496,139422
S100J0Q7,0.15042598255069434,122349
S100J0Q8,0.13528077871457872,148030
S100J0QM,0.15670566004341055,97260
S100J0R1,0.19517696268714158,88394
S100J0S7,0.14330441779636133,143850
S100J0TS,0.14113094571232795,128595
S100J0U3,0.1485991738945785,186706
S100J0VF,0.1500675086123961,109973
S100J0WE,0.15718862568890607,126772
S100J0WO,0.20446715306124877,121946
S100J0XC,0.15683526491409377,135651
S100J0ZH,0.13149454022447268,24590
S100J0ZL,0.12543396678513397,19285
S100J111,0.17461409597045444,149391
S100J12D,0.19317539029881103,74404
S100J15H,0.15398697920627924,129455
S100J16I,0.15167700942985865,140432
S100J16Q,0.1783143744115303,95023
S100J16X,0.18227153238978297,204133
S100J189,0.1787666459013793,211731
S100J1A2,0.1810764329328974,131409
S100J1B4,0.15498749802798875,137765
S100J1D3,0.18070956961603174,125563
S100J1DU,0.17208374823288372,111393
S100J1ER,0.15416051513495085,291921
S100J1GL,0.19903679917618441,135277
S100J1GM,0.1623186668022894,181806
S100J1GT,0.18210111071367913,78843
S100J1K3,0.1900329544784536,87883
S100J1RA,0.1938529600869,89390
S100J1SY,0.14885953714367348,136882
S100J1TN,0.14926018412287753,179557
S100J1TY,0.1847707273331981,120993
S100J1VI,0.16356436938941044,244265
S100J1VW,0.2014541167509172,263513
S100J1YH,0.12795227719914345,179081
S100J20Y,0.09747737364121997,205933
S100J21Z,0.17703371517585986,71348
S100J22N,0.14713938554403222,173477
S100J23C,0.16711506963840553,120236
S100J24N,0.18562090868176231,154273
S100J284,0.18237596356442998,242065
S100J28O,0.15714908933318653,142224
S100J297,0.1876082613141136,131648
S100J2AB,0.1504398301021169,122510
S100J2BK,0.16170477416842155,74881
S100J2BX,0.19355877157418672,112830
S100J2EA,0.12541818166965352,243754
S100J2EY,0.16903236450656736,199728
S100J2F6,0.17428051100318812,90919
S100J2FA,0.14717309564565417,98245
S100J2FF,0.14105998174809592,180364
S100J2FR,0.1762352940639444,158313
S100J2GX,0.154763608014283,145798
S100J2HI,0.19052433815323613,120133
S100J2HK,0.12962759144689948,190047
S100J2IA,0.1317625030453214,125549
S100J2IF,0.1735670368498246,105589
S100J2IP,0.18241454228818657,144167
S100J2IZ,0.16030226643356996,179444
S100J2L5,0.1798103286465101,283124
S100J2RN,0.12445712437140011,126003
S100J2S4,0.2185150048648978,139699
S100J2W0,0.11894287844472066,84929
S100J2WV,0.15732507398419443,110415
S100J2XX,0.14368668466919612,169885
S100J2YN,0.16077972830640613,99499
S100J34Y,0.1120341255831496,140895
S100J35S,0.1758147871285365,145291
S100J35W,0.1770914978926649,84592
S100J36O,0.16881825070693024,306085
S100J399,0.19254520172384423,82279
S100J3BG,0.1464682944251549,160975
S100J3EL,0.19080149479457553,24488
S100J3FH,0.1714043854683234,204209
S100J3GO,0.13286324321957776,149115
S100J3GV,0.09732466395773993,152838
S100J3IY,0.13817266605055317,99196
S100J3OT,0.15480584292526364,121294
S100J3U1,0.22450293257494613,214897
S100J3W9,-0.006734196208697513,14953
S100J40O,0.12161563042884671,149540
S100J444,0.1595191775288965,102785
S100J465,0.22871840839283636,11498
S100J4CM,0.13913599617211272,155679
S100J4CT,0.15458374967388894,205684
S100J4FC,0.13391153909937506,134177
S100J4FP,0.18082329936743569,177726
S100J4L9,0.16247776318355703,151058
S100J4PI,0.1325960110855074,95238
S100J4TE,0.14762284283817767,151010
S100J4ZC,0.1471928758915473,138177
S100J50B,0.15905426109138787,164037
S100J59S,0.15123301908462006,97766
S100J5D0,0.16866427054819835,167772
S100J5IA,0.17235835166842056,219187
S100J5L7,0.16556543879166336,19334
S100J61K,0.1526791841957633,29511
S100J62V,0.1786757161302487,227598
S100J64W,0.15937023642746842,109680
S100J6CF,0.16286210444997307,176784
S100J6GT,0.18382303515805842,32841
S100J6J2,0.024932208508253097,14111
S100J6N8,0.1032940322746996,41896
S100J6VE,0.1994479288222249,11133
S100J709,0.25096916581516143,8720
S100J78V,0.17414935574729423,143784
S100J7BX,0.10002985921453833,76574
S100J7GV,-0.07884801576673652,20008
S100J7KX,0.0508312969468534,18370
S100J7LZ,0.1362400926940556,254362
S100J7MR,0.21792699684793093,12008
S100J7PI,0.19785294973297413,109431
S100J7PJ,0.21131865766601285,15783
S100J7PK,0.24915792983263096,21404
S100J7PO,0.20050472990755422,136128
S100J7PQ,0.29484625876723947,17621
S100J7PS,0.2703759780404373,24188
S100J7RZ,0.23336761603864392,20660
S100J7YA,0.16980812558319777,28001
S100J7ZK,0.1714660509763259,189920
S100J80N,0.23864810239442075,15851
S100J838,0.17030546936526228,23833
S100J83I,0.11773032428054679,33402
S100J85F,-0.03070158501992924,22803
S100J88L,0.10924555311980852,248125
S100J88M,0.11638276947019244,114662
S100J89A,0.014497372425264783,16440
S100J8FG,0.0796431581232142,10570
S100J8FH,0.2772968534279514,12608
S100J8HR,0.23470653224699567,11512
S100J8ID,0.19057795007679243,134200
S100J8IF,0.17953634349208686,14235
S100J8IM,0.19304350325928152,142902
S100J8IR,0.20767649274876737,14502
S100J8J4,0.19506319185483803,11978
S100J8KU,0.10299690938045998,13695
S100J8L4,0.20099394810056406,127971
S100J8LA,0.20796213499656538,118394
S100J8M9,0.16986413460203417,184015
S100J8MJ,0.1412852855966143,10485
S100J8NN,0.18929169114851793,17294
S100J8NX,0.1639305260145303,18954
S100J8O8,0.018934851672885746,13297
S100J8OV,0.10486008889145321,12131
S100J8SB,0.16747911817528915,91424
S100J8SE,0.16652445608123218,96609
S100J8SI,0.18028690422840568,101589
S100J8VL,0.27761563694620706,9384
S100J8WD,0.23480445578478384,8009
S100J8WL,0.17991489927760132,111822
S100J8Y6,0.09067911344269912,14397
S100J92T,0.10899775328013946,136825
S100J94C,0.13847937789306253,224002
S100J99G,0.13498331906858588,158081
S100J99K,0.16990065957221942,168544
S100J9CP,0.12005665720180156,160720
S100J9FX,0.13676991061776045,147656
S100J9FZ,0.15011156824255553,126853
S100J9UY,0.15699709357720995,150088
S100J9YP,0.05905231010428695,20065
S100J9Z8,0.15340068617344985,141701
S100JAA9,0.1310870306262004,178266
S100JAAR,0.1329466999052155,168916
S100JAAS,0.16740503489791628,18972
S100JAB7,0.09727591229021655,130119
S100JAE3,0.17672775138331495,161827
S100JAFR,0.05857658103790159,17311
S100JAKV,0.14542762498317707,139398
S100JAL3,0.20501222318450876,86425
S100JALG,0.21603618028598862,12801
S100JAQK,0.15347679507693734,188425
S100JARC,0.17453504337993248,21990
S100JAVA,0.22083909680128944,16264
S100JAX7,0.1765437462599948,10942
S100JAYO,0.12485655184303011,9571
S100JAZY,0.1698481847714234,31247
S100JB1A,0.10838145305095725,119100
S100JB1O,0.19045061159687046,176321
S100JB2G,0.18563667291644753,31639
S100JB4J,0.11871574038942018,114419
S100JB5B,0.13271513133123516,114093
S100JB5M,0.16089951853484458,108574
S100JB7K,0.1264536889269948,13722
S100JB89,0.20626370420058568,8671
S100JB8E,0.0245748525211478,15622
S100JBAB,0.0891094336574766,32651
S100JBBW,0.18732520834143673,16105
S100JBDS,0.17321029396045728,126536
S100JBEL,-0.004587451751897301,15837
S100JBFD,0.17622218513595814,205454
S100JBHU,0.149635989989315,114593
S100JBIZ,0.15825584032771872,137956
S100JBK5,0.12182730016161183,35863
S100JBMB,0.06880197113677233,13596
S100JBST,0.15948485543548302,81791
S100JBU2,0.16564127187007469,31679
S100JBUM,0.19005576691986448,21538
S100JBWF,0.14917789504808537,30388
S100JC25,0.1688439941744312,91463
S100JC2F,0.15583698174843638,142265
S100JC2W,0.06602834829917321,14594
S100JC4X,0.07535894291306083,9996
S100JC6U,0.1927490382916379,83122
S100JC73,0.19575813202233802,87420
S100JC7M,0.10871902903452277,108998
S100JC8J,0.14754716483554964,13423
S100JC9X,0.12651250653335808,163546
S100JCBG,0.17327402381602666,46723
S100JCBV,0.11580938908628666,32088
S100JCCF,0.15381425195547907,176388
S100JCDR,0.1661637109503442,11482
S100JCEJ,0.0721697530258965,17618
S100JCFD,0.14420444958589293,8808
S100JCGT,0.12130205159765163,15002
S100JCGU,0.18831563131964724,13277
S100JCH6,0.1398611495615075,27276
S100JCI3,0.13492014518490544,16021
S100JCI9,0.17660609705944283,19420
S100JCIH,0.053928972419464226,18985
S100JCJ6,0.13085994106128904,37306
S100JCJS,0.06835219947850868,17017
S100JCKQ,0.09696362997320565,17704
S100JCKX,0.067031915720907,19315
S100JCL8,0.13451682147793115,73365
S100JCNK,0.04685264025911963,18648
S100JCNO,0.19634555300602513,31259
S100JCO9,0.17615294085131794,37069
S100JCOB,0.1691699318812582,27795
S100JCQT,0.10968984052741608,17199
S100JCQW,0.1214380918697278,24964
S100JCS1,0.04570301621020022,37933
S100JCTK,0.22202166192545184,30587
S100JCTQ,0.1697257212049101,39140
S100JCX2,0.20607634835449376,15137
S100JCXA,0.15378761585425893,12525
S100JCXO,0.1631418079861505,146255
S100JCY0,0.18836280210046752,31518
S100JCYH,0.18905236316925805,21313
S100JCYN,0.12817795571397272,26502
S100JCYR,0.10644781683330183,15594
S100JD0D,0.132461240175306,33435
S100JD0O,0.2665907331220396,10539
S100JD1C,0.07464698979105705,13209
S100JD1K,0.17435901050324215,152835
S100JD23,0.1865926395734431,40364
S100JD3W,0.09066585339605808,16915
S100JD52,0.13069407311023065,35535
S100JD6Q,0.12572634240338046,14940
S100JD6Y,0.13141096647270778,28606
S100JD77,0.1430593587401259,29780
S100JD7S,0.15712363331286766,30945
S100JD7Z,0.19725904996682714,16595
S100JD85,0.18026530805688637,15033
S100JD8J,0.30024167600817775,35255
S100JDAZ,0.07495790704065917,13786
S100JDB4,0.08226852657389827,14543
S100JDCB,0.12342450759024359,14715
S100JDCE,0.13132604177222185,32456
S100JDDM,0.10499915304152589,17996
S100JDE2,0.13361225429861273,27761
S100JDEP,0.13988481208798476,45959
S100JDF8,0.08807172365486622,12549
S100JDFJ,0.07249392423414647,15233
S100JDGH,0.16996725478933916,20683
S100JDGZ,0.19248541662374796,13905
S100JDI4,0.036590231143362156,14214
S100JDIZ,0.1750611433928663,31766
S100JDJ1,0.20972937227142693,33454
S100JDJC,0.264634756402423,13892
S100JDJH,0.21167813521529827,33575
S100JDKQ,0.12583849759081775,31537
S100JDKZ,0.18530932900070232,121657
S100JDL8,0.10587486895647916,24132
S100JDLE,0.17419660509843118,40506
S100JDLI,0.18973287404842779,16547
S100JDM2,0.14208023250102997,16841
S100JDN7,0.2770394259018869,9457
S100JDNB,0.17964828749879813,17574
S100JDNY,0.1509532229811476,52742
S100JDO9,0.1406143278574312,17307
S100JDOA,0.05281653747561589,22355
S100JDRC,0.08078249735814153,15298
S100JDRU,0.014163147082658319,13949
S100JDS5,0.10903420281760832,19709
S100JDTO,0.1151398922558184,15598
S100JDTS,0.15689557264543602,34560
S100JDUE,0.08255938391777731,19294
S100JDUP,0.11013668986508646,18774
S100JDVE,0.21006335112817434,11204
S100JDW4,0.20815810718034444,20286
S100JDWG,0.1761367811211952,40445
S100JDXG,0.11184255579407786,24277
S100JDZO,0.27382255884130363,10495
S100JE1G,0.22663569782119597,32399
S100JE1M,0.1431284346117461,27474
S100JE1Q,0.18196349322105085,16981
S100JE2P,0.08082801982332645,23297
S100JE3V,0.12840963541565084,15433
S100JE40,0.12203651661803196,17876
S100JE4I,0.12738488294925307,152979
S100JE7I,0.12526015433172386,17031
S100JE8A,0.07856215029381788,14821
S100JE8D,0.14599684975270566,16719
S100JE8S,0.16891136202723422,21434
S100JE9H,0.11878274850271366,25635
S100JE9I,0.1715765023328799,33975
S100JE9J,0.15607635147041746,15758
S100JEAC,0.08337659681481975,11179
S100JEAE,0.024166639996309802,16904
S100JEB2,0.185396548822399,13845
S100JECM,0.11231595213310076,17905
S100JEDF,0.04538384281719724,16629
S100JEDS,0.06112172387108423,31950
S100JEE9,0.15566132979114675,26406
S100JEFC,0.16813606410114854,28000
S100JEG1,0.10526822844641448,19560
S100JEHV,0.07165647284793002,16217
S100JEIE,0.18909283562635,18065
S100JEIY,0.18858642516589258,60553
S100JEJY,0.35365556184008223,24396
S100JEK5,0.03103960821261773,16523
S100JEKF,0.12794055388850858,29925
S100JEKX,0.22488504182208668,32046
S100JELE,0.1300100937163477,153941
S100JEME,0.19947429469705208,23982
S100JEMQ,0.08218318452437719,25455
S100JEMW,0.12743684358103982,20039
S100JEN2,0.21640974336691451,24186
S100JENO,0.16143953893333673,9091
S100JENP,0.12141129845573057,17784
S100JEP9,0.1242490710107042,26598
S100JERG,0.0775532111717986,31801
S100JERM,0.16144646092544537,17070
S100JES6,0.10549933067175435,29731
S100JESC,0.08271254641597703,17221
S100JEUY,0.21768520969841906,15793
S100JEY8,0.1458546367078407,34459
S100JEZ7,0.15078119754695202,143191
S100JF02,0.2117962053157071,26358
S100JF0G,0.22529717651927997,18805
S100JF1X,0.19115227484639655,16482
S100JF2D,0.03744187943637371,11591
S100JF2F,0.12188724055886269,29603
S100JF2M,0.11295706406235695,19195
S100JF32,0.26972974603617095,14077
S100JF3D,0.17080154795857036,25497
S100JF4S,0.07137154208289252,18753
S100JF4X,0.1095259720644262,41483
S100JF53,0.1701478060594825,15259
S100JF5C,0.21774355430415895,30326
S100JF5P,0.2142945215530655,22144
S100JF5W,0.053137259882524476,12627
S100JF5Z,0.18873674187381737,13999
S100JF67,0.15448489860326303,27812
S100JF6M,0.11930296140658947,30065
S100JF6Y,0.06362488220936509,10449
S100JF70,0.1273153262225898,16831
S100JF76,0.09453630430275055,33088
S100JF7T,0.20941694469915495,10243
S100JF7V,0.09147731350652827,18705
S100JF81,0.13566738873487338,29545
S100JF8C,0.17353996231382016,38015
S100JF8Z,0.16140835518793514,10909
S100JF9L,0.12453372901131352,31790
S100JFA5,0.16954846938193102,26494
S100JFBO,0.0634967956636379,15548
S100JFCC,0.04440448143415981,17353
S100JFDG,0.10812417696832347,32498
S100JFDH,0.12061614014728125,29250
S100JFDL,0.07540562948290731,24221
S100JFDR,0.1927490382916379,83122
S100JFDU,0.17779541726652517,141803
S100JFFA,0.1476157867554121,18422
S100JFFG,0.00968339922260647,13809
S100JFGH,0.08390519689195432,17800
S100JFHH,0.1049785848031908,17240
S100JFHZ,0.12257003553117378,18087
S100JFIE,0.1701378391096086,27002
S100JFIT,0.09367276493225012,12604
S100JFJ5,0.1933638074391864,22560
S100JFJ7,0.11584363229296825,12273
S100JFKF,0.2003581399326268,28713
S100JFL1,0.11662341786039836,61026
S100JFL3,0.12694266564093734,140824
S100JFMI,0.2078468388839725,31788
S100JFNG,0.1985787238283404,16674
S100JFNX,0.1170638594416808,59749
S100JFO1,0.19329747922488094,22940
S100JFOR,0.16676088551781615,11232
S100JFOY,0.09431508681680782,28545
S100JFP5,0.07054401418337455,18002
S100JFPJ,0.09236993106888301,15032
S100JFQC,0.26302271953796685,8311
S100JFQX,0.06966439211690748,12968
S100JFR6,0.2596096293284343,26181
S100JFRD,0.19365195052687234,19607
S100JFS3,0.07739353334479288,37217
S100JFTP,0.13219335712834235,12472
S100JFTZ,0.16018424127940778,18547
S100JFV4,0.046385095321706364,19377
S100JFX1,0.1681547448080912,41984
S100JFYX,0.1281763026555935,33376
S100JFZJ,0.17749297246336937,11548
S100JFZS,0.05917354745324701,18469
S100JFZW,0.12302733655890515,20346
S100JG01,0.15832059883645602,52482
S100JG05,0.07426209340768831,12416
S100JG0S,0.11240292776605529,24279
S100JG18,0.14536853252599638,14024
S100JG1G,0.028614009371759362,30146
S100JG21,0.14348236643351042,31801
S100JG2K,0.07899647066944543,36599
S100JG2T,0.10312703509969036,14646
S100JG2X,0.12183895983387914,10014
S100JG37,0.1427633932904701,39117
S100JG3U,0.09649136146080906,16551
S100JG4K,0.10272112108030163,20671
S100JG4X,0.12007877978567894,14667
S100JG5E,0.07713247690151429,19793
S100JG61,0.09294775664504315,17011
S100JG6O,0.06701155661159203,13602
S100JG7A,0.1971180663947983,70175
S100JG7U,0.12914084181256963,25154
S100JG7X,0.16638140793184977,12801
S100JG8K,0.1367594337005631,17694
S100JG9J,0.05782191918203325,26917
S100JG9M,0.0923800966160935,19660
S100JG9U,0.20062205353576057,24804
S100JGAK,0.09142841163667895,19088
S100JGC5,0.14977728633675724,14834
S100JGCP,0.20644824688925462,87082
S100JGCX,0.17715968971497545,25346
S100JGD4,0.1561099472641945,14228
S100JGDZ,0.2087237322155167,23725
S100JGE2,0.09687402662940514,13253
S100JGEY,0.15882797484717717,18728
S100JGFQ,0.20363324563506813,19364
S100JGFV,0.08135000785004418,12056
S100JGGK,0.1300779023207724,18019
S100JGGP,0.09690987545510997,15804
S100JGGR,0.1277297915234042,19892
S100JGGU,0.11630135745508596,14406
S100JGHO,0.11506528475880623,57951
S100JGI2,0.2825284159221387,13821
S100JGIM,0.11000141775285875,21405
S100JGIN,0.2672569672478006,16366
S100JGJ2,0.21606373479005594,30598
S100JGJW,0.19087463534260923,17087
S100JGK8,0.14696102482125614,30067
S100JGKP,0.10204093808895104,16948
S100JGLC,0.1478122649093469,13627
S100JGLE,0.22550566991170248,33285
S100JGLI,0.14611524587342226,53105
S100JGMU,0.05485196804834737,22575
S100JGMV,0.22456953518514364,30483
S100JGQ7,0.129616225358883,17075
S100JGRH,0.13505222024082772,38307
S100JGRP,0.13927027577728865,112159
S100JGRT,0.12230376157570969,12512
S100JGSG,0.1924153599792566,17411
S100JGSQ,0.08733749325706888,15244
S100JGT0,0.18548390949484309,27367
S100JGTG,0.13571547107263046,14342
S100JGTT,0.1493875392785309,16157
S100JGU3,0.017989464982110223,17831
S100JGU7,0.10292458855970339,14818
S100JGUS,0.15057496821436173,23702
S100JGVW,0.19318391975923246,26880
S100JGWE,0.09427334030427165,13388
S100JGXH,0.11367296711730131,20077
S100JGY1,0.17166802491012373,10570
S100JGYF,0.044307934654342546,16261
S100JGYI,0.09048552563719785,15623
S100JGYY,0.1359415015141512,40770
S100JH0V,0.06357199151681948,18420
S100JH10,0.19600407591750546,17722
S100JH17,0.1902658495242181,13041
S100JH1H,0.187168942457372,21100
S100JH1Y,0.1483474658115914,32082
S100JH2N,0.08260823488836327,13965
S100JH2X,0.14419923971096674,16194
S100JH3R,0.11184368808424533,43180
S100JH3X,0.11286373914906773,36296
S100JH42,0.13087860854309902,12681
S100JH4A,0.16115518307520282,41903
S100JH4M,0.06783571664024801,39196
S100JH4S,0.023162208321526295,14522
S100JH4T,0.1436108637937024,28213
S100JH4U,0.14740342955033942,29042
S100JH53,0.185884324371392,16068
S100JH5B,0.09636690894114798,15582
S100JH5E,0.14050695797694582,16462
S100JH6Y,0.23937448381043192,30261
S100JH79,0.2468609146238444,19057
S100JH8M,0.2666029105729916,9826
S100JH93,0.13704828593437954,33731
S100JHAD,0.223457941904347,10777
S100JHBQ,0.08259635644299643,20014
S100JHBW,0.14560691298469486,20242
S100JHBX,0.08140333688684873,17595
S100JHCD,0.12281464351957062,29813
S100JHCS,0.12208270402650859,42681
S100JHCX,0.11674344954611379,17653
S100JHD4,0.1668440756990629,9602
S100JHDF,0.12886663926835346,14994
S100JHEK,0.09417597322087538,12964
S100JHEP,0.12006420967774792,17036
S100JHF2,0.17264590999465199,18194
S100JHF3,0.06898305503030618,12858
S100JHG2,0.10545622892046379,26500
S100JHGD,0.18846090355493728,15689
S100JHGS,0.12292438327919605,25215
S100JHJF,0.25857466894506226,23203
S100JHKK,0.17087669652720835,33187
S100JHL7,0.20942342203156447,37178
S100JHML,0.2038035726392424,44319
S100JHNH,0.15861400185987867,16715
S100JHNQ,0.1550427234160299,13879
S100JHNS,0.13641577941131464,21838
S100JHOU,0.05392628606586229,16814
S100JHOX,0.12084912773467563,22274
S100JHOY,0.1293866915597779,14383
S100JHPO,0.2950624130652783,64490
S100JHRA,0.2117446263775576,20189
S100JHRW,0.08902353619963958,13075
S100JHSL,0.1259693007254712,24547
S100JHT5,0.18894743224420743,19754
S100JHTS,0.268464373602044,9479
S100JHUC,0.1162866689054306,20210
S100JHXH,0.16237936117525759,16135
S100JHY2,0.25988115087151525,35364
S100JHY8,0.1320326975889896,21723
S100JHYW,0.14106250953978128,48180
S100JHZ1,0.23760637915573823,18172
S100JHZ2,0.13097414109161346,13454
S100JI02,0.20019937077606165,15154
S100JI1S,0.1599949948806712,28046
S100JI22,0.11007232493423719,43125
S100JI2L,0.15717910744638922,61222
S100JI2W,0.08819422288503073,17670
S100JI39,0.1413823051945023,13038
S100JI3T,0.16029066756661786,17794
S100JI40,0.11842146334670932,21117
S100JI4F,0.19626405586798987,35695
S100JI5K,0.14479828653857113,46193
S100JI5M,0.03030418954145761,19215
S100JI5Q,0.14147867936086148,10716
S100JI7E,0.07594188917214158,19805
S100JI7W,0.17996673561308696,13443
S100JI8E,0.18776029393456545,17957
S100JI8I,0.2073753767260691,23926
S100JI9L,0.195319007617675,137007
S100JI9M,0.1372909664725646,22727
S100JIA9,0.14496020063921644,10674
S100JIAN,0.13025794576321328,20398
S100JIBL,0.24587617739694848,25948
S100JIBZ,0.221123399762081,121084
S100JIC0,0.2914852838659165,11056
S100JICD,0.180976697566131,11974
S100JICE,0.21139762979532992,41208
S100JICG,0.2548538736999035,9692
S100JICU,0.18866737162400232,8430
S100JID0,0.07675928595203041,44802
S100JIDQ,0.14425657355082286,32798
S100JIDY,0.13754201961888207,15052
S100JIFZ,0.06890241584700087,13221
S100JIGD,0.16897672905363667,16705
S100JIHG,0.10974508478012804,16507
S100JIII,0.12298872044964416,16917
S100JIIP,0.17599701682148977,14708
S100JIIT,0.18496706758607304,17872
S100JIIU,0.10190666033886372,18544
S100JIJE,0.15461994928342324,15223
S100JIJS,0.23288347407454443,36092
S100JIKA,0.13923357484432367,18351
S100JIKC,0.19696697581002093,15032
S100JIM5,0.1877588973764111,11679
S100JINE,0.17949726917411216,46352
S100JINU,0.09698093910060243,18843
S100JINX,0.05883827590006442,13787
S100JIOS,0.21704618053446556,138941
S100JIPF,0.12737472545101036,18655
S100JIPH,0.16264447456018793,33329
S100JIPV,0.1306903739088932,13083
S100JIQ0,0.202845617968549,10554
S100JIQ9,0.09864798050961997,12550
S100JIQB,0.2003279791264109,14968
S100JIQC,0.1502033602630738,11344
S100JIQF,0.13442431996224827,28100
S100JIQX,0.20305764619446673,35596
S100JIRN,0.1942597851526029,23461
S100JISS,0.16408465726674845,143309
S100JISX,0.28132869686008594,12499
S100JIT0,0.20559854303559144,19170
S100JIT3,0.054414148251406655,17795
S100JITQ,0.08505623760046782,28137
S100JIVY,0.14165275994510879,12019
S100JIW9,0.2342702802484748,9774
S100JIWF,0.1722303481462101,44383
S100JIWN,0.13075348259818634,16862
S100JIWZ,0.19237243511327884,9423
S100JIXN,0.17352914139029169,43510
S100JIY3,0.17671371802804978,14534
S100JIY5,0.12335751641213018,15681
S100JIYH,0.07125817902985661,20159
S100JIYJ,0.13407114787429722,46559
S100JIZ5,0.15860634947183147,17343
S100JJ00,0.08762810243801637,17907
S100JJ07,-0.012950818834675325,16970
S100JJ0L,0.16815560860595027,30631
S100JJ0Q,0.14878701911337913,32137
S100JJ0Z,0.1912739124450989,159294
S100JJ1K,0.0576070649099761,16690
S100JJ1V,0.08338382367245452,19098
S100JJ20,0.18715207360106187,24498
S100JJ22,0.13791361679946343,14769
S100JJ2W,0.006727270620024722,21447
S100JJ2Y,0.18294198168931822,17475
S100JJ3H,0.10636587811093176,17642
S100JJ3S,0.17932961719100085,20981
S100JJ3V,0.21083988907812823,11257
S100JJ51,0.12480180719925922,18265
S100JJ54,0.1185358638707477,30264
S100JJ5V,0.14678845884135136,17776
S100JJ62,0.05528805334714876,15646
S100JJ68,0.1466084855080348,19990
S100JJ6K,0.1338248210293906,15140
S100JJ74,0.24213719662538793,9737
S100JJ7Z,0.152901068685694,75751
S100JJ85,0.22276796339902766,9937
S100JJ8Y,0.08044186416082084,65092
S100JJ8Z,0.15495918851933982,33318
S100JJ9F,0.12721956715961197,23125
S100JJAF,0.14387520304957374,14043
S100JJAX,0.2005929885791582,13006
S100JJB0,0.22480403922770506,35453
S100JJB5,0.04774827829429081,14403
S100JJBS,0.15758258287940546,24924
S100JJD2,0.14829127676784992,14658
S100JJE6,0.02862118096279271,20363
S100JJEP,0.22027455660146336,30416
S100JJF4,0.14778980086483653,14576
S100JJI0,0.004087966322247448,20973
S100JJI8,0.14570342891273044,17030
S100JJII,0.1877457971158235,13336
S100JJJG,0.17930827743839473,21723
S100JJJM,0.17126921949370597,17187
S100JJKC,0.09041254931688308,14523
S100JJKV,0.20614090779343167,20779
S100JJLO,0.2538191250427381,17742
S100JJLV,0.18409926553793027,38743
S100JJM9,0.1210673652797729,16671
S100JJMV,0.21129049821870355,18532
S100JJNA,0.1556449805945158,11410
S100JJOG,0.2203114219630758,13882
S100JJON,0.22163435440583557,11594
S100JJOP,0.21428754065185784,11598
S100JJOU,-0.02818624649582238,13302
S100JJP0,0.17891498535590353,12156
S100JJPG,0.2901727755377495,18395
S100JJPH,0.22624178304274878,43945
S100JJPW,0.1221663769614953,21430
S100JJPX,0.13018775649550485,14211
S100JJQ2,0.1608954634202825,147153
S100JJRE,0.1819582371831392,29342
S100JJRJ,0.05908321515396909,12865
S100JJRR,0.2440832961613804,31596
S100JJRS,0.2551584529594101,13505
S100JJTU,0.24580822189283721,15736
S100JJU9,0.22749107478706687,12892
S100JJUH,0.13166808263531754,40946
S100JJV5,0.22999202648456069,9899
S100JJYG,0.06969214085256681,14670
S100JK2S,0.16333612559032218,85288
S100JK39,0.17391399924405093,98533
S100JK3C,0.1783594031625659,137407
S100JKL1,0.13664660772284726,81031
S100JKLY,0.1308810721399402,136702
S100JKN0,0.1918762568384409,13229
S100JKS1,0.16610340815643931,102243
S100JLAZ,0.08465911354796787,144203
S100JLD2,0.11248657819682621,44355
S100JLHJ,0.08249405587680246,34746
S100JLIK,0.1777523923665285,13310
S100JLOM,0.18689851775446614,144947
S100JLOU,0.192952937887947,129829
S100JLPD,-0.058333658491787704,15840
S100JLRV,0.15174684159657253,103078
S100JLV4,0.20666844292430048,101481
S100JLV9,0.10286277187456236,120913
S100JLVS,-0.02322830047665371,16476
S100JLX7,0.21843576098769163,84338
S100JLYX,0.14510083957349212,176549
S100JM02,0.11937756764869027,17389
S100JM4U,0.21945829289612798,19768
S100JM6S,0.17815732634590783,15252
S100JM7U,0.1552477591522968,88538
S100JMFI,0.160732540671642,38158
S100JMIC,0.17166020795924347,77293
S100JMJV,0.13019507440824127,127693
S100JMMA,0.14140517902549146,240861
S100JMR4,0.12010199735364453,41523
S100JNGW,0.16859797572000973,220803
S100JO5B,0.017678299778803235,20179
S100JOAW,0.11057069110420514,18531
S100JOMY,0.10576891069610914,17291
S100JOR6,0.16809308728793773,28834
S100JOXF,0.10626763604739879,10905
S100JOYD,0.10908550264483148,12761
S100JP2G,0.06694901148671085,11901
S100JP4N,0.1632102522238785,11257
S100JP5Z,0.18787142722993283,20797
S100JPCK,0.08541320915045177,25782
